Date,Product ID,Phone,Launch Date,Brunei,Cambodia,East Timor,Indonesia,Laos,Malaysia,Myanmar,Philippines,Singapore,Thailand,Vietnam,Date 2,TempNo
1/9/2020,P016,Apple iPhone 13 Pro,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-365
1/9/2020,P017,Samsung Galaxy A32 5G,2021-02,0,0,0,0,0,0,0,0,0,0,0,1/2/2021,-153
1/9/2020,P018,Realme C25,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-181
1/9/2020,P019,Xiaomi Poco X3 Pro,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-242
1/9/2020,P020,Samsung Galaxy Z Flip 3,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-365
1/9/2020,P021,Xiaomi Poco X3 NFC,2020-08,695,3729,2855,5675,1848,1462,11716,2963,5273,2076,5659,1/8/2020,31
1/9/2020,P022,OPPO A93,2021-02,0,0,0,0,0,0,0,0,0,0,0,1/2/2021,-153
1/9/2020,P023,Vivo V20,2020-10,0,0,0,0,0,0,0,0,0,0,0,1/10/2020,-30
1/9/2020,P024,Samsung Galaxy A50,2019-05,637,-18,64,15,336,34,18,522,64,763,605,1/5/2019,489
1/9/2020,P025,Xiaomi Redmi Note 7,2019-08,64,198,145,770,321,193,254,218,373,172,803,1/8/2019,397
1/9/2020,P026,Realme C21,2021-04,0,0,0,0,0,0,0,0,0,0,0,1/4/2021,-212
1/9/2020,P027,Google Pixel 4,2019-09,645,166,257,48,38,42,168,3,276,1092,62,1/9/2019,366
1/9/2020,P028,Samsung Galaxy A10s,2019-08,221,399,260,245,485,642,441,63,357,165,395,1/8/2019,397
1/9/2020,P029,Realme Narzo 30A,2021-02,0,0,0,0,0,0,0,0,0,0,0,1/2/2021,-153
1/9/2020,P030,Samsung Galaxy A22 5G,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-242
1/9/2020,P031,Xiaomi Redmi 9,2020-08,1857,623,2615,11733,1163,3082,4052,3835,2156,2349,3172,1/8/2020,31
1/9/2020,P032,Realme C3,2020-02,194,439,452,227,1975,366,656,884,260,1264,340,1/2/2020,213
1/9/2020,P033,Samsung Galaxy A7,2018-10,83,136,140,196,240,114,114,20,201,419,489,1/10/2018,701
1/9/2020,P001,iPhone 11,2019-09,414,327,199,835,787,555,298,1068,976,840,1190,1/9/2019,366
1/9/2020,P002,Samsung Galaxy S20 Ultra,2020-02,1297,1246,179,686,795,2550,367,1871,1105,1001,1061,1/2/2020,213
1/9/2020,P003,Xiaomi Redmi Note 10,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-181
1/9/2020,P004,OPPO A54,2021-04,0,0,0,0,0,0,0,0,0,0,0,1/4/2021,-212
1/9/2020,P005,Vivo Y20,2020-09,10271,12106,2031,2939,3075,1767,1520,9220,2849,1856,1054,1/9/2020,0
1/9/2020,P006,Huawei Y9a,2020-02,1343,707,325,399,215,353,348,419,363,336,457,1/2/2020,213
1/9/2020,P007,Xiaomi Redmi 10,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-181
1/10/2020,P008,Samsung Galaxy A52,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-151
1/10/2020,P009,Vivo Y33s,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-212
1/10/2020,P010,Vivo Y11s,2020-11,0,0,0,0,0,0,0,0,0,0,0,1/11/2020,-31
1/10/2020,P011,Huawei Nova 7i,2020-02,122,350,73,323,107,341,299,241,157,313,148,1/2/2020,243
1/10/2020,P012,iPhone 13,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-335
1/10/2020,P013,Samsung Galaxy S21,2021-01,0,0,0,0,0,0,0,0,0,0,0,1/1/2021,-92
1/10/2020,P014,Google Pixel 6,2021-10,0,0,0,0,0,0,0,0,0,0,0,1/10/2021,-365
1/10/2020,P015,OnePlus Nord CE,2021-06,0,0,0,0,0,0,0,0,0,0,0,1/6/2021,-243
1/10/2020,P016,Apple iPhone 13 Pro,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-335
1/10/2020,P017,Samsung Galaxy A32 5G,2021-02,0,0,0,0,0,0,0,0,0,0,0,1/2/2021,-123
1/10/2020,P018,Realme C25,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-151
1/10/2020,P019,Xiaomi Poco X3 Pro,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-212
1/10/2020,P020,Samsung Galaxy Z Flip 3,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-335
1/10/2020,P021,Xiaomi Poco X3 NFC,2020-08,723,1022,762,5875,730,943,4170,1050,2608,1117,3938,1/8/2020,61
1/10/2020,P022,OPPO A93,2021-02,0,0,0,0,0,0,0,0,0,0,0,1/2/2021,-123
1/10/2020,P023,Vivo V20,2020-10,7077,1193,1666,1908,2352,2707,3758,818,3127,2527,1613,1/10/2020,0
1/10/2020,P024,Samsung Galaxy A50,2019-05,486,178,286,312,116,72,164,-25,156,461,252,1/5/2019,519
1/10/2020,P025,Xiaomi Redmi Note 7,2019-08,85,1,94,1036,69,77,413,78,259,-9,512,1/8/2019,427
1/10/2020,P026,Realme C21,2021-04,0,0,0,0,0,0,0,0,0,0,0,1/4/2021,-182
1/10/2020,P027,Google Pixel 4,2019-09,263,124,316,40,155,146,300,1108,169,235,-20,1/9/2019,396
1/10/2020,P028,Samsung Galaxy A10s,2019-08,46,219,164,608,456,446,592,11,133,117,364,1/8/2019,427
1/10/2020,P029,Realme Narzo 30A,2021-02,0,0,0,0,0,0,0,0,0,0,0,1/2/2021,-123
1/10/2020,P030,Samsung Galaxy A22 5G,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-212
1/10/2020,P031,Xiaomi Redmi 9,2020-08,491,518,1505,2722,1671,766,1757,1856,5314,1197,5840,1/8/2020,61
1/10/2020,P032,Realme C3,2020-02,277,169,284,937,890,238,1083,552,160,726,117,1/2/2020,243
1/10/2020,P033,Samsung Galaxy A7,2018-10,39,101,76,231,188,61,136,138,183,-131,382,1/10/2018,731
1/10/2020,P001,iPhone 11,2019-09,-178,377,140,740,434,620,86,431,616,145,727,1/9/2019,396
1/10/2020,P002,Samsung Galaxy S20 Ultra,2020-02,615,899,33,739,1687,203,430,1984,824,1216,948,1/2/2020,243
1/10/2020,P003,Xiaomi Redmi Note 10,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-151
1/10/2020,P004,OPPO A54,2021-04,0,0,0,0,0,0,0,0,0,0,0,1/4/2021,-182
1/10/2020,P005,Vivo Y20,2020-09,6493,8113,4106,859,2434,2701,2706,7446,-151,2028,3216,1/9/2020,30
1/10/2020,P006,Huawei Y9a,2020-02,1505,529,267,141,226,108,108,79,74,128,385,1/2/2020,243
1/10/2020,P007,Xiaomi Redmi 10,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-151
1/10/2020,P008,Samsung Galaxy A52,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-151
1/10/2020,P009,Vivo Y33s,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-212
1/11/2020,P010,Vivo Y11s,2020-11,2912,2037,-146,1420,988,1654,3005,3159,5663,1740,1821,1/11/2020,0
1/11/2020,P011,Huawei Nova 7i,2020-02,36,266,196,388,103,306,422,297,319,239,447,1/2/2020,274
1/11/2020,P012,iPhone 13,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-304
1/11/2020,P013,Samsung Galaxy S21,2021-01,0,0,0,0,0,0,0,0,0,0,0,1/1/2021,-61
1/11/2020,P014,Google Pixel 6,2021-10,0,0,0,0,0,0,0,0,0,0,0,1/10/2021,-334
1/11/2020,P015,OnePlus Nord CE,2021-06,0,0,0,0,0,0,0,0,0,0,0,1/6/2021,-212
1/11/2020,P016,Apple iPhone 13 Pro,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-304
1/11/2020,P017,Samsung Galaxy A32 5G,2021-02,0,0,0,0,0,0,0,0,0,0,0,1/2/2021,-92
1/11/2020,P018,Realme C25,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-120
1/11/2020,P019,Xiaomi Poco X3 Pro,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-181
1/11/2020,P020,Samsung Galaxy Z Flip 3,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-304
1/11/2020,P021,Xiaomi Poco X3 NFC,2020-08,1292,389,886,919,388,7,2684,772,2658,547,2048,1/8/2020,92
1/11/2020,P022,OPPO A93,2021-02,0,0,0,0,0,0,0,0,0,0,0,1/2/2021,-92
1/11/2020,P023,Vivo V20,2020-10,8409,4538,2715,2499,1926,2172,92,3165,1760,1761,892,1/10/2020,31
1/11/2020,P024,Samsung Galaxy A50,2019-05,448,118,170,192,217,69,180,409,-8,183,190,1/5/2019,550
1/11/2020,P025,Xiaomi Redmi Note 7,2019-08,147,126,-13,353,156,219,835,118,471,210,609,1/8/2019,458
1/11/2020,P026,Realme C21,2021-04,0,0,0,0,0,0,0,0,0,0,0,1/4/2021,-151
1/11/2020,P027,Google Pixel 4,2019-09,176,116,138,254,160,326,249,481,165,382,120,1/9/2019,427
1/11/2020,P028,Samsung Galaxy A10s,2019-08,171,412,32,160,194,452,464,94,-13,100,757,1/8/2019,458
1/11/2020,P029,Realme Narzo 30A,2021-02,0,0,0,0,0,0,0,0,0,0,0,1/2/2021,-92
1/11/2020,P030,Samsung Galaxy A22 5G,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-181
1/11/2020,P031,Xiaomi Redmi 9,2020-08,867,859,882,1567,57,1279,5094,351,3654,233,3866,1/8/2020,92
1/11/2020,P032,Realme C3,2020-02,257,91,331,1354,149,137,654,616,246,952,-24,1/2/2020,274
1/11/2020,P033,Samsung Galaxy A7,2018-10,-31,84,22,401,289,69,186,56,323,184,127,1/10/2018,762
1/11/2020,P001,iPhone 11,2019-09,474,680,121,297,355,932,140,1089,39,425,129,1/9/2019,427
1/11/2020,P002,Samsung Galaxy S20 Ultra,2020-02,867,748,46,90,1110,519,250,681,1791,299,216,1/2/2020,274
1/11/2020,P003,Xiaomi Redmi Note 10,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-120
1/11/2020,P004,OPPO A54,2021-04,0,0,0,0,0,0,0,0,0,0,0,1/4/2021,-151
1/11/2020,P005,Vivo Y20,2020-09,2789,3766,915,1317,479,1209,189,4080,633,781,824,1/9/2020,61
1/11/2020,P006,Huawei Y9a,2020-02,853,750,126,309,151,193,245,358,308,394,330,1/2/2020,274
1/11/2020,P007,Xiaomi Redmi 10,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-120
1/11/2020,P008,Samsung Galaxy A52,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-120
1/11/2020,P009,Vivo Y33s,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-181
1/11/2020,P010,Vivo Y11s,2020-11,1875,1986,1441,2329,5797,2128,1044,4031,11004,2154,2548,1/11/2020,0
1/11/2020,P011,Huawei Nova 7i,2020-02,74,94,269,447,292,286,456,197,329,355,200,1/2/2020,274
1/12/2020,P012,iPhone 13,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-274
1/12/2020,P013,Samsung Galaxy S21,2021-01,0,0,0,0,0,0,0,0,0,0,0,1/1/2021,-31
1/12/2020,P014,Google Pixel 6,2021-10,0,0,0,0,0,0,0,0,0,0,0,1/10/2021,-304
1/12/2020,P015,OnePlus Nord CE,2021-06,0,0,0,0,0,0,0,0,0,0,0,1/6/2021,-182
1/12/2020,P016,Apple iPhone 13 Pro,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-274
1/12/2020,P017,Samsung Galaxy A32 5G,2021-02,0,0,0,0,0,0,0,0,0,0,0,1/2/2021,-62
1/12/2020,P018,Realme C25,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-90
1/12/2020,P019,Xiaomi Poco X3 Pro,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-151
1/12/2020,P020,Samsung Galaxy Z Flip 3,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-274
1/12/2020,P021,Xiaomi Poco X3 NFC,2020-08,626,493,935,1529,763,397,1554,585,2042,680,1367,1/8/2020,122
1/12/2020,P022,OPPO A93,2021-02,0,0,0,0,0,0,0,0,0,0,0,1/2/2021,-62
1/12/2020,P023,Vivo V20,2020-10,2238,713,792,1314,897,1591,387,970,890,707,951,1/10/2020,61
1/12/2020,P024,Samsung Galaxy A50,2019-05,97,86,94,509,475,140,88,474,68,630,495,1/5/2019,580
1/12/2020,P025,Xiaomi Redmi Note 7,2019-08,175,206,95,731,55,137,240,60,286,165,387,1/8/2019,488
1/12/2020,P026,Realme C21,2021-04,0,0,0,0,0,0,0,0,0,0,0,1/4/2021,-121
1/12/2020,P027,Google Pixel 4,2019-09,136,147,3,64,257,126,277,329,138,385,80,1/9/2019,457
1/12/2020,P028,Samsung Galaxy A10s,2019-08,140,254,201,373,385,431,322,127,729,232,353,1/8/2019,488
1/12/2020,P029,Realme Narzo 30A,2021-02,0,0,0,0,0,0,0,0,0,0,0,1/2/2021,-62
1/12/2020,P030,Samsung Galaxy A22 5G,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-151
1/12/2020,P031,Xiaomi Redmi 9,2020-08,721,776,276,2643,601,275,1983,575,1344,321,2574,1/8/2020,122
1/12/2020,P032,Realme C3,2020-02,155,336,170,429,745,255,617,904,48,794,205,1/2/2020,304
1/12/2020,P033,Samsung Galaxy A7,2018-10,142,75,51,452,109,16,80,82,279,159,154,1/10/2018,792
1/12/2020,P001,iPhone 11,2019-09,567,438,183,867,-29,220,123,629,575,580,702,1/9/2019,457
1/12/2020,P002,Samsung Galaxy S20 Ultra,2020-02,782,363,156,1077,927,291,223,651,512,921,-72,1/2/2020,304
1/12/2020,P003,Xiaomi Redmi Note 10,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-90
1/12/2020,P004,OPPO A54,2021-04,0,0,0,0,0,0,0,0,0,0,0,1/4/2021,-121
1/12/2020,P005,Vivo Y20,2020-09,1236,2189,328,471,1159,511,1022,1487,927,741,791,1/9/2020,91
1/12/2020,P006,Huawei Y9a,2020-02,745,627,180,234,309,70,247,68,182,204,234,1/2/2020,304
1/12/2020,P007,Xiaomi Redmi 10,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-90
1/12/2020,P008,Samsung Galaxy A52,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-90
1/12/2020,P009,Vivo Y33s,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-151
1/12/2020,P010,Vivo Y11s,2020-11,4286,3478,2978,2016,10596,688,1696,1960,6144,3427,3040,1/11/2020,30
1/12/2020,P011,Huawei Nova 7i,2020-02,223,69,242,675,250,-36,262,-22,211,303,178,1/2/2020,304
1/12/2020,P012,iPhone 13,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-274
1/12/2020,P013,Samsung Galaxy S21,2021-01,0,0,0,0,0,0,0,0,0,0,0,1/1/2021,-31
1/1/2021,P014,Google Pixel 6,2021-10,0,0,0,0,0,0,0,0,0,0,0,1/10/2021,-273
1/1/2021,P015,OnePlus Nord CE,2021-06,0,0,0,0,0,0,0,0,0,0,0,1/6/2021,-151
1/1/2021,P016,Apple iPhone 13 Pro,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-243
1/1/2021,P017,Samsung Galaxy A32 5G,2021-02,0,0,0,0,0,0,0,0,0,0,0,1/2/2021,-31
1/1/2021,P018,Realme C25,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-59
1/1/2021,P019,Xiaomi Poco X3 Pro,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-120
1/1/2021,P020,Samsung Galaxy Z Flip 3,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-243
1/1/2021,P021,Xiaomi Poco X3 NFC,2020-08,751,319,704,805,568,416,1794,200,2441,173,1405,1/8/2020,153
1/1/2021,P022,OPPO A93,2021-02,0,0,0,0,0,0,0,0,0,0,0,1/2/2021,-31
1/1/2021,P023,Vivo V20,2020-10,2169,1153,828,1110,782,636,787,742,498,1206,954,1/10/2020,92
1/1/2021,P024,Samsung Galaxy A50,2019-05,160,86,89,241,598,43,-19,132,58,294,405,1/5/2019,611
1/1/2021,P025,Xiaomi Redmi Note 7,2019-08,99,159,193,461,60,176,476,166,175,203,486,1/8/2019,519
1/1/2021,P026,Realme C21,2021-04,0,0,0,0,0,0,0,0,0,0,0,1/4/2021,-90
1/1/2021,P027,Google Pixel 4,2019-09,300,61,197,111,221,57,54,151,157,644,-11,1/9/2019,488
1/1/2021,P028,Samsung Galaxy A10s,2019-08,118,580,172,666,108,161,555,189,361,105,388,1/8/2019,519
1/1/2021,P029,Realme Narzo 30A,2021-02,0,0,0,0,0,0,0,0,0,0,0,1/2/2021,-31
1/1/2021,P030,Samsung Galaxy A22 5G,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-120
1/1/2021,P031,Xiaomi Redmi 9,2020-08,373,175,591,1045,450,508,403,-42,1130,662,1643,1/8/2020,153
1/1/2021,P032,Realme C3,2020-02,195,231,266,749,259,57,54,324,209,917,179,1/2/2020,335
1/1/2021,P033,Samsung Galaxy A7,2018-10,90,72,97,361,407,110,56,72,283,354,198,1/10/2018,823
1/1/2021,P001,iPhone 11,2019-09,283,888,174,686,221,897,70,676,864,655,488,1/9/2019,488
1/1/2021,P002,Samsung Galaxy S20 Ultra,2020-02,262,748,238,795,1384,355,181,486,748,695,794,1/2/2020,335
1/1/2021,P003,Xiaomi Redmi Note 10,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-59
1/1/2021,P004,OPPO A54,2021-04,0,0,0,0,0,0,0,0,0,0,0,1/4/2021,-90
1/1/2021,P005,Vivo Y20,2020-09,2510,1484,557,722,140,338,591,1242,820,349,317,1/9/2020,122
1/1/2021,P006,Huawei Y9a,2020-02,356,316,57,268,172,143,105,287,163,251,233,1/2/2020,335
1/1/2021,P007,Xiaomi Redmi 10,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-59
1/1/2021,P008,Samsung Galaxy A52,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-59
1/1/2021,P009,Vivo Y33s,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-120
1/1/2021,P010,Vivo Y11s,2020-11,1369,1064,1092,852,3215,1219,699,1004,3650,736,467,1/11/2020,61
1/1/2021,P011,Huawei Nova 7i,2020-02,106,209,220,823,65,143,156,206,22,166,179,1/2/2020,335
1/1/2021,P012,iPhone 13,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-243
1/1/2021,P013,Samsung Galaxy S21,2021-01,6024,7923,77,10277,5807,10282,2367,10913,9669,3140,-1949,1/1/2021,0
1/1/2021,P014,Google Pixel 6,2021-10,0,0,0,0,0,0,0,0,0,0,0,1/10/2021,-273
1/1/2021,P015,OnePlus Nord CE,2021-06,0,0,0,0,0,0,0,0,0,0,0,1/6/2021,-151
1/2/2021,P016,Apple iPhone 13 Pro,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-212
1/2/2021,P017,Samsung Galaxy A32 5G,2021-02,3971,1892,2326,4452,8352,5501,8693,8154,8025,4109,1960,1/2/2021,0
1/2/2021,P018,Realme C25,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-28
1/2/2021,P019,Xiaomi Poco X3 Pro,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-89
1/2/2021,P020,Samsung Galaxy Z Flip 3,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-212
1/2/2021,P021,Xiaomi Poco X3 NFC,2020-08,234,433,348,1336,488,352,401,222,2784,319,1472,1/8/2020,184
1/2/2021,P022,OPPO A93,2021-02,7291,2908,1533,8282,5712,1360,2160,-225,12458,9754,3680,1/2/2021,0
1/2/2021,P023,Vivo V20,2020-10,2071,722,310,802,698,-14,66,609,325,440,533,1/10/2020,123
1/2/2021,P024,Samsung Galaxy A50,2019-05,404,76,78,454,430,90,24,504,144,356,502,1/5/2019,642
1/2/2021,P025,Xiaomi Redmi Note 7,2019-08,118,46,104,648,124,35,169,187,200,106,77,1/8/2019,550
1/2/2021,P026,Realme C21,2021-04,0,0,0,0,0,0,0,0,0,0,0,1/4/2021,-59
1/2/2021,P027,Google Pixel 4,2019-09,702,93,102,20,181,15,84,536,50,479,112,1/9/2019,519
1/2/2021,P028,Samsung Galaxy A10s,2019-08,25,745,143,66,346,246,460,7,462,104,431,1/8/2019,550
1/2/2021,P029,Realme Narzo 30A,2021-02,3497,3229,1267,14008,519,3740,13437,3291,4052,6042,1372,1/2/2021,0
1/2/2021,P030,Samsung Galaxy A22 5G,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-89
1/2/2021,P031,Xiaomi Redmi 9,2020-08,156,212,625,1292,421,134,1871,321,1314,393,1642,1/8/2020,184
1/2/2021,P032,Realme C3,2020-02,183,54,-48,399,377,215,937,406,236,702,321,1/2/2020,366
1/2/2021,P033,Samsung Galaxy A7,2018-10,63,53,34,277,259,71,59,73,-6,490,453,1/10/2018,854
1/2/2021,P001,iPhone 11,2019-09,192,366,117,437,315,317,116,92,306,628,469,1/9/2019,519
1/2/2021,P002,Samsung Galaxy S20 Ultra,2020-02,707,1096,90,519,338,447,218,689,1120,508,971,1/2/2020,366
1/2/2021,P003,Xiaomi Redmi Note 10,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-28
1/2/2021,P004,OPPO A54,2021-04,0,0,0,0,0,0,0,0,0,0,0,1/4/2021,-59
1/2/2021,P005,Vivo Y20,2020-09,312,1597,404,642,525,548,826,953,129,799,174,1/9/2020,153
1/2/2021,P006,Huawei Y9a,2020-02,713,936,21,255,105,39,242,194,257,113,304,1/2/2020,366
1/2/2021,P007,Xiaomi Redmi 10,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-28
1/2/2021,P008,Samsung Galaxy A52,2021-03,0,0,0,0,0,0,0,0,0,0,0,1/3/2021,-28
1/2/2021,P009,Vivo Y33s,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-89
1/2/2021,P010,Vivo Y11s,2020-11,653,562,608,406,1139,506,456,733,1842,497,574,1/11/2020,92
1/2/2021,P011,Huawei Nova 7i,2020-02,230,184,219,643,270,249,126,143,273,205,191,1/2/2020,366
1/2/2021,P012,iPhone 13,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-212
1/2/2021,P013,Samsung Galaxy S21,2021-01,1523,8645,3763,4630,-1269,10942,1263,10845,6671,11088,575,1/1/2021,31
1/2/2021,P014,Google Pixel 6,2021-10,0,0,0,0,0,0,0,0,0,0,0,1/10/2021,-242
1/2/2021,P015,OnePlus Nord CE,2021-06,0,0,0,0,0,0,0,0,0,0,0,1/6/2021,-120
1/2/2021,P016,Apple iPhone 13 Pro,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-212
1/2/2021,P017,Samsung Galaxy A32 5G,2021-02,15428,11219,301,4440,13439,-406,10214,6763,5106,2379,11805,1/2/2021,0
1/3/2021,P018,Realme C25,2021-03,1020,9053,1282,8398,5468,2916,9424,2376,2471,7832,257,1/3/2021,0
1/3/2021,P019,Xiaomi Poco X3 Pro,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-61
1/3/2021,P020,Samsung Galaxy Z Flip 3,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-184
1/3/2021,P021,Xiaomi Poco X3 NFC,2020-08,321,626,432,458,316,239,1372,159,955,207,1239,1/8/2020,212
1/3/2021,P022,OPPO A93,2021-02,12355,4607,4434,12421,12472,4510,3076,3612,10615,8903,4597,1/2/2021,28
1/3/2021,P023,Vivo V20,2020-10,1198,526,382,567,475,84,517,102,586,376,393,1/10/2020,151
1/3/2021,P024,Samsung Galaxy A50,2019-05,524,119,25,508,313,57,99,487,126,201,205,1/5/2019,670
1/3/2021,P025,Xiaomi Redmi Note 7,2019-08,133,1,66,63,135,109,96,111,157,51,428,1/8/2019,578
1/3/2021,P026,Realme C21,2021-04,0,0,0,0,0,0,0,0,0,0,0,1/4/2021,-31
1/3/2021,P027,Google Pixel 4,2019-09,493,-12,61,72,108,135,103,571,79,419,91,1/9/2019,547
1/3/2021,P028,Samsung Galaxy A10s,2019-08,108,453,103,276,313,40,220,171,326,138,234,1/8/2019,578
1/3/2021,P029,Realme Narzo 30A,2021-02,2932,2345,3259,11441,11556,5501,10770,4241,2296,12181,781,1/2/2021,28
1/3/2021,P030,Samsung Galaxy A22 5G,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-61
1/3/2021,P031,Xiaomi Redmi 9,2020-08,377,314,-1,1118,289,262,548,163,1636,453,533,1/8/2020,212
1/3/2021,P032,Realme C3,2020-02,-7,222,230,776,579,103,709,141,243,842,188,1/2/2020,394
1/3/2021,P033,Samsung Galaxy A7,2018-10,112,66,77,172,300,35,54,101,199,124,264,1/10/2018,882
1/3/2021,P001,iPhone 11,2019-09,453,292,44,727,483,327,222,573,257,185,427,1/9/2019,547
1/3/2021,P002,Samsung Galaxy S20 Ultra,2020-02,83,710,65,579,310,884,179,321,551,1008,1265,1/2/2020,394
1/3/2021,P003,Xiaomi Redmi Note 10,2021-03,2380,3305,1655,4087,4100,3266,9287,7194,2525,3896,6092,1/3/2021,0
1/3/2021,P004,OPPO A54,2021-04,0,0,0,0,0,0,0,0,0,0,0,1/4/2021,-31
1/3/2021,P005,Vivo Y20,2020-09,1943,1420,242,636,198,540,222,1421,308,627,252,1/9/2020,181
1/3/2021,P006,Huawei Y9a,2020-02,515,378,136,183,80,245,103,326,138,132,82,1/2/2020,394
1/3/2021,P007,Xiaomi Redmi 10,2021-03,7967,7893,913,9002,1259,1421,7963,2490,1005,5537,8927,1/3/2021,0
1/3/2021,P008,Samsung Galaxy A52,2021-03,9904,6800,723,5906,4578,13776,5816,5990,11701,6369,6042,1/3/2021,0
1/3/2021,P009,Vivo Y33s,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-61
1/3/2021,P010,Vivo Y11s,2020-11,687,608,798,1156,1039,500,598,255,1800,352,935,1/11/2020,120
1/3/2021,P011,Huawei Nova 7i,2020-02,134,26,174,43,34,318,125,118,249,82,129,1/2/2020,394
1/3/2021,P012,iPhone 13,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-184
1/3/2021,P013,Samsung Galaxy S21,2021-01,3071,5130,1024,6554,3229,4337,1263,3167,6203,3034,3295,1/1/2021,59
1/3/2021,P014,Google Pixel 6,2021-10,0,0,0,0,0,0,0,0,0,0,0,1/10/2021,-214
1/3/2021,P015,OnePlus Nord CE,2021-06,0,0,0,0,0,0,0,0,0,0,0,1/6/2021,-92
1/3/2021,P016,Apple iPhone 13 Pro,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-184
1/3/2021,P017,Samsung Galaxy A32 5G,2021-02,4874,8840,3677,17408,11623,5131,2680,7741,12025,7393,9264,1/2/2021,28
1/3/2021,P018,Realme C25,2021-03,1973,10125,1463,12386,16049,2376,-97,1076,1112,7257,1398,1/3/2021,0
